0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4.4,4.4,5.4,5.4,4.3,4.3,3.1,3.1,11.6,11.6,14.3,14.3,16.2,16.2,18.2,16.40985453
3.2,3.2,3.9,3.9,3.1,3.1,2.3,2.3,8.4,8.4,10.4,10.4,11.7,11.7,13.2,11.89807602
4.5,4.5,5.5,5.5,4.4,4.4,3.2,3.2,11.9,11.9,14.6,14.6,16.6,16.6,18.6,16.80985453
0,0,0.6,0.6,2.1,2.1,4.7,4.7,7.4,7.4,4,4,8.3,8.3,15.9,15.9
0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.7,0.7,1.2,1.2,2,2,3.3,3.3
0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2
