1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.00255567,0.00026,0.0002,0.00066,0.00084,0.00086,0.00096,0.0012,0.00186,0.00326,0.0056,0.0099,0.01638,0.0254,0.04054,0.102737302
0.002453487,0.00024,0.0002,0.00064,0.00086,0.00084,0.00094,0.0012,0.00184,0.00314,0.0054,0.0096,0.01602,0.0252,0.03976,0.101176451
0.002351304,0.00022,0.0002,0.00062,0.00088,0.00082,0.00092,0.0012,0.00182,0.00302,0.0052,0.0093,0.01566,0.025,0.03898,0.099615599
0.00224912,0.0002,0.0002,0.0006,0.0009,0.0008,0.0009,0.0012,0.0018,0.0029,0.005,0.009,0.0153,0.0248,0.0382,0.098054748
0.002138173,0.0002,0.0002,0.0006,0.00092,0.0008,0.00092,0.00122,0.0018,0.00288,0.00492,0.00878,0.01494,0.02434,0.03752,0.096489325
0.002027226,0.0002,0.0002,0.0006,0.00094,0.0008,0.00094,0.00124,0.0018,0.00286,0.00484,0.00856,0.01458,0.02388,0.03684,0.094923903
0.001916279,0.0002,0.0002,0.0006,0.00096,0.0008,0.00096,0.00126,0.0018,0.00284,0.00476,0.00834,0.01422,0.02342,0.03616,0.093358481
0.001805332,0.0002,0.0002,0.0006,0.00098,0.0008,0.00098,0.00128,0.0018,0.00282,0.00468,0.00812,0.01386,0.02296,0.03548,0.091793058
0.001694384,0.0002,0.0002,0.0006,0.001,0.0008,0.001,0.0013,0.0018,0.0028,0.0046,0.0079,0.0135,0.0225,0.0348,0.090227636
0.001633121,0.000192179,0.000196216,0.000602964,0.001000289,0.000813713,0.000983434,0.001307605,0.001824396,0.002787521,0.004523656,0.007673322,0.013088568,0.021874939,0.034218769,0.088750403
0.001571859,0.000184358,0.000192432,0.000605927,0.001000578,0.000827425,0.000966868,0.00131521,0.001848792,0.002775042,0.004447312,0.007446645,0.012677136,0.021249878,0.033637538,0.087273169
0.001510596,0.000176538,0.000188648,0.000608891,0.001000867,0.000841138,0.000950302,0.001322815,0.001873188,0.002762564,0.004370968,0.007219967,0.012265704,0.020624817,0.033056307,0.085795936
0.001449333,0.000168717,0.000184864,0.000611855,0.001001156,0.000854851,0.000933736,0.00133042,0.001897584,0.002750085,0.004294624,0.006993289,0.011854272,0.019999756,0.032475077,0.084318703
0.00138807,0.000160896,0.000181079,0.000614818,0.001001445,0.000868563,0.00091717,0.001338025,0.00192198,0.002737606,0.00421828,0.006766612,0.01144284,0.019374695,0.031893846,0.082841469
